Unnamed: 0,count,hate_speech,offensive_language,neither,tweet,class
8962,3,0,2,1,"Did Miguel just ""Hulkamania Leg Drop"" a bitch from the top rope???",1
8795,3,0,3,0,"Cunts, cunts everywhere.",1
18817,3,0,3,0,"RT @__chuuu_: I want this ""bad bitch"" epidemic to be over so fast bruh...fees can't write a sentence with proper subject-verb agreement now&#8230;",1
14632,3,1,2,0,RT @BadNewsAli: You really are a faggot if you say that match was bad. Stop watching,1
12828,3,0,3,0,"Lmaoo &#8220;@LeanandCuisine: Bad bitch: Can I hit that?

""You matching or.....?""

Bad bitch: *bats eyelashes*

"".........are you matching or?""&#8221;",1
8191,3,0,0,3,Beautiful Fairy Elegant Dress http://t.co/ouxWbYTUt6,2
12766,6,0,5,1,Lil bitch with enough ass &amp;&amp; a future &#128525;&#128536;,1
10932,3,0,3,0,I lied the fair isn't the only place Reno girls dress up like cowgirl sluts NITC hash tag bitches,1
7016,3,0,0,3,"@petehelm yeah, but Sting was already a proven draw. this is apples and oranges. he signs people with the sole purpose of burying them.",2
10384,3,0,3,0,"I can't believe I'm jealous! All I can think is, ""What goddamn bitch was in your room to take a pic of you in bed with your shirt off?"". -_-",1
17475,6,0,0,6,"RT @ReginaPucket: http://t.co/6nqmor8ybC BREAKING DAWN/ I often think about what used to be and was
With rose-colored glasses and a gentle &#8230;",2
17731,3,0,3,0,RT @Slickem_hound Yall still getting y'all face beat igggggy + you still taking pics with a face full of pussy nut?Dawg yoi a slut!,1
8386,3,1,2,0,Boy these downlow niccas should be ashamed,1
19605,3,0,3,0,"RT @iKickBabies__: Girls favorite line &#128073; ""go talk to yo hoes"" &#128514;&#128514;&#9995;",1
4554,3,0,3,0,@Poffalicious hell no man I'm retarded good at situps.. that run was weak tho,1
12468,3,0,0,3,Just seen a pic comparison of Lou Holtz and he grandma off Beverly hillbillies and I can't stop crying tears of unfathomable hilarity.,2
7057,3,0,3,0,@prihncess bitch,1
7182,3,2,1,0,@sbsylvester @kieffer_jason @hunterbuch66 bitch u ugly then hoe,0
9750,3,0,3,0,Good day spent with my faggot,1
16216,3,0,3,0,RT @JohnnyFootbalI: Saw some bitch texting and driving so I rolled down my window and hucked my beer at her. Johnny fuckin patrol keeping t&#8230;,1
23232,6,0,6,0,"When you have everything they want &amp; you're doing everything they can't, bitches are going to talk shit. Don't let them stop your shine",1
7490,3,1,2,0,"@whiteangelss84 @fields_devante bitch stfu u livin off our tax money too, we pay shit just like u so don't get that white power shit to head",1
2997,3,0,0,3,@DHSJournal I run CP in our community. Local cops treat ppl like trash for that. I hate it. Makes ppl think its a waste,2
10092,3,2,1,0,"His big ass smile, his eyes is chink.",0
9739,3,0,2,1,"Goldiggers wanna marry me, somebody tell them hoes to see therapy.",1
8977,3,0,3,0,Diets aren't for alcoholics.......a bitch be tipsy quick from eating veggies and shit,1
22039,3,0,3,0,The left tho RT @BelloDisastro_: &#8220;@DJZeeti: twitpic a selfie with a bad bitch&#8221; &#127851;&#127851;&#127851; http://t.co/9X0CkRTgVr,1
17260,3,0,0,3,RT @PatVPeters: Texas ranchers: Terrorists reportedly caught at border; feds clam up http://t.co/1vynD9zbpH,2
2054,3,0,2,1,' All the hoes loyal &#1041205;&#1041205;&#1043358;&#1043215;,1
21376,3,0,2,1,So I guess I want to be ghetto my dad was poor ... Not in morals or in standards my grandfather was poor... He was great man tho,1
5838,3,0,0,3,@c00ntact @KevinI bumcia is trash smfh I would've thought he would have gone after Khan but what you said makes sense,2
967,3,0,3,0,&#128073; RT @Pr3ttyN33: Don't like me ??? Have a &#128186;with the rest of the bitches waiting for me to give a fuck &#128540;&#128129;,1
19058,6,0,5,1,RT @benjibrown1: U hoes are super basic that give S/Os to ppl liking yall IG pics..,1
2192,3,0,3,0,*bitch breathes* me: could you not?,1
9032,3,0,3,0,Don't bring dat police ass nicca round me,1
7328,6,0,1,5,@tayscalf must have run out of brownies,2
19557,6,0,6,0,RT @iAm_Sashaa: @1stBlocJeremiah corny ass hoes always got my name in they mouth.,1
21665,3,1,2,0,"Stupid freshman bitches that walk like slow as hell and u can't get around them, hurry the fuck up sloth",1
9964,3,0,2,1,"Have you heard &#8216;guala shit Featuring: chase-da-doe,r.o.m.e.,and the boy big&#8217; by Joseph Chase Rinche on #SoundCloud? https://t.co/OOGNA1zNcR",1
20361,3,0,3,0,"RT @rickygervais: Jesus loves you, but everyone else thinks you're a right cunt.",1
11238,3,0,3,0,I think I just gotta accept the fact that all these bitches gonna be hoes til they around the age of 27 and life will be a lot easier,1
7035,3,1,2,0,"@ploppy74 
And you a funny ofay! My mammy woulda been happy I made friends wit da folk dat brought us to da new world in chains",1
17586,3,0,3,0,RT @SammyLightning_: Screw these hoes http://t.co/HBbEX5cIEB,1
24397,3,0,3,0,"hate when you point out truths to people, and they flip the script like you're in the wrong, bitch what ?",1
17081,3,0,3,0,RT @NorrisDaGod: I ain't never had a basic bitch.. Never will &#128175;,1
2115,3,1,2,0,' Is this Jody ? The niggah that got ma Boo Pregnant ? The niggah that can't take responsibilities as a... http://t.co/7ufNJ2NJhp,1
9995,6,0,6,0,He has hickeys on him an its like yeah bitches that's mine and he's like not even trying to hide them. Makes me feel good about life.,1
22019,3,2,1,0,The fucking Royals bitch! Work!,0
21727,3,0,3,0,TV makes these hoes seem more attractive. *yawns*,1
7952,3,0,3,0,And ha bitch break down my weed sometimes,1
904,3,0,3,0,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #HiddenCams | Amateur boy fucking bitch hiddencam http://t.co/Bt8C6qQCTd",1
11624,4,1,3,0,"I'm not defending Ray Rice but that double standard is a bitch, ain't it http://t.co/PlKFb3LNEM",1
14971,3,1,2,0,RT @CauseWereGuys: Marilyn Monroe was the biggest hoe of all time... bitches worship her like she got a Nobel Prize and all she did was fuc&#8230;,1
15695,3,0,3,0,"RT @GayAtHomeDad: Somewhere out there, a redneck is jerking off with a hand he'll lose in a firework accident tomorrow.",1
7539,3,0,3,0,"@xDavilunAx ew pussy buy a fucking xbone , u got dat Puppy muny",1
10477,3,0,3,0,I don't fuck wit bitches that listen to that EDM shit for some reason them bitches be havin mad energy and I like to chill,1
4009,6,1,5,0,@LeMochaMojito bitch who is you?,1
24851,3,1,2,0,people be shooting their guns around here late as fuck got me thinking they tryna shoot my black ass 4 jammin jiggaboo music,1
24762,3,0,3,0,never trust a hoe,1
8477,3,2,1,0,But atleast they let me know...ur a faggot if u keep those type of twitter secrets,0
20571,6,0,6,0,"RT @thatsryann: If you think your mans cheating, you take him to that bitches house and see if his wifi connects&#128074;",1
8237,3,1,2,0,Beyonc&#233; more of a hipster bitch wit no hips these days,1
24692,4,0,4,0,"look at that bitch right there, right there #hannnnnn",1
10870,3,0,3,0,"I just read prolly 11 tweets from 11 different girls about how their looong relationship ended today.. Daaaamn.. ""Yo hoe will get SLAYED""",1
21530,3,0,3,0,Someone told Iggy Azalea she stunk as a child cause this bitch still upset yo it ain't even that deep,1
19530,3,0,0,3,RT @hoes: RT if you'd marry Scarlett Johansson http://t.co/KMoJDDIl7h,2
20401,3,3,0,0,RT @salmeron_bryan: You're not the father ! What every Mexican/nigger loves to hear.,0
1498,3,0,3,0,&#8220;@PostBadBitches: http://t.co/rPo0QUumBm&#8221; how young is this hoe with a m&amp;m pillow,1
17240,3,0,3,0,RT @PSQ_LOADUPP: I never met a faithfull bitch,1
10829,3,0,3,0,I heard she pops pussy on the low,1
2788,9,2,6,1,"@CDNBallJunkie I jus wanna let you know OKC trash, IBAKA ain't shit, y'all ain't goin nowhere without Harden",1
5577,3,0,3,0,@_noWashington what that hoe was like,1
22462,3,1,2,0,This bitch needs to get slapped @MicheleBachmann http://t.co/KNCWBPc8eZ,1
24162,3,0,3,0,"bitches corny af you claim to be happy but cry everyday, ooh iight where they do that? hmmmm",1
23335,3,1,2,0,Why black girls gotta be thots? Ain't nobody bringing up the fat white hoe you fucked back in middle school. #LoveOurWomen,1
12988,3,0,3,0,"Love having subs cause when my
Mom starts being a fucking bitch I just crank up the system. Simple solutions",1
6215,3,0,3,0,@goodgraces_ ok faggot http://t.co/zdGtE9GvzX,1
12368,3,0,0,3,Jihadi propaganda ploy:US had Gulf countries publish pics of their pilots 2 deflect Sunnis anger from itself &amp; iran http://t.co/pFxYby2c15,2
14937,3,0,3,0,RT @Cam_Major: naw no bs tho...if u under lets say 20 and u got like 15 bodies...u def a hoe lol. theres no debating that.,1
2206,3,0,3,0,"+ 1 RT @RayThaGawd: &#8220;@_AListRaivyn: Joe Budden makes people delete their twitter accounts lmfao.&#8221; He's pussy tho he blocked me""",1
17313,3,0,3,0,RT @PoohSavage: @Thompson_Era cuff her crazy boy you might not ever find another especial not these dirty crew fucking party hoes out here &#8230;,1
9503,3,2,1,0,Fuck boi fag,0
22579,3,2,1,0,This nigga over here telling me he dont fuck with this bitch . When he do &#128553;&#128514;&#128514;. Or maybe she lying lol,0
21868,3,1,0,2,That mocha colored chick doe&gt;&gt;&gt;&gt; think I fell in love&#128525;&#128525;&#128525;,2
14231,3,0,0,3,"Posted a new song: """"guala"""" http://t.co/TbpOuto6zR http://t.co/y1RpItkIAf",2
16101,3,0,3,0,RT @JafricanFlow: This is so stupid &#128514; RT @WestSideFlee: How you gone wife a bitch that let niggas lick on her head in public?,1
10389,3,0,3,0,I can't entertain these hoes or these broke niggas,1
7472,3,0,2,1,@vj44 umm how about they are at home raising kids? You are retarded.,1
21999,3,0,0,3,The brownies I just made are a sin,2
9563,3,2,1,0,"Fuck you faggot ""@Aloha_Hoesss: Grow up RT @80sbaby4life I'm gonna be an old ass man STILL playing video games""",0
4052,3,0,3,0,@LittlGfunk &#128575;pussy whipped,1
12024,3,0,3,0,Im elated i passed on my creative gene to my daughter but she also got the retarded gene too.,1
23368,3,0,3,0,Why is it always the fat bitches talking shit?,1
15400,3,0,3,0,RT @DragonflyJonez: I never knew it was possible to look like you were about to buy some pussy and still look cool while doing it until tha&#8230;,1
4331,3,0,3,0,"@MyKat_Meows some blockhead hoe, she ain't nothing,boo",1
14373,3,0,0,3,RT @490xl: why get attached to people when you can jump in a trash can and feel the same way,2
2194,3,2,1,0,"*goes to olive garden*
*Turns into a cracker*
""@gIacier: *goes black friday shopping*

*turns into a nigger*""",0
18445,3,0,3,0,"RT @WeAreGirICodes: ""nah go talk to ur hoes since u dont wanna text back n shit"" http://t.co/LmpA15kAiZ",1
74,3,1,2,0,"""@BVSEDCHINK: Yo fuck skateboarding, all y'all some wood pushing faggots man, ball is life http://t.co/VBCzP6HMT7""
@AmJemieBenn",1
20338,6,3,2,1,RT @realist_iLLest: Mine too &#128513;&#128588;&#128076; RT &#8220;@187XO_: This ma niggah @trigga_tre123 &#128076;&#8221;,0
4136,3,0,3,0,@MakeSamProud : stfu hoe &#128514;&#128514;&#128514;,1
19353,3,0,3,0,"RT @dubstep_cowboy: #HowToGetAGirl do not and I repeat DO NOT! refer to her as your ""bitch""",1
13361,3,0,3,0,"My god mother thinks im a stoner because she has someone watch my tweets lmfao, no ya boy clean as nikki minaj pussy",1
14944,3,1,2,0,RT @CapoToHeaven Niggas will cheat and not even know that bitch name. That shit aint cheating.,1
4048,3,0,3,0,@Lion_of_Gray @roodawg1971 @mrfayoh @khanye_s @sas2afoundation here's my opinion on the matter..... She's a cunt.,1
15020,3,0,3,0,RT @ChiChi_knows: Chris brown a bitch because everyone talks about his relationship. Why come at two females? Charlemagne be saying the sam&#8230;,1
19264,3,0,3,0,RT @darahkcarter: I don't have a key to my car that bitch foreign &#128080;,1
19466,3,0,3,0,RT @ghettobird1er: Yo bitch givin me head while I watch Good Burger.,1
15866,3,0,0,3,"RT @HobsonDarlene: ""@1Corinthians126: @HobsonDarlene #BlessJesus Amos 3:3 Can two walk together, unless they are agreed? #DifferentLevels""
&#8230;",2
2562,3,0,3,0,@AwiLL_2RECKLESS lmao omm you see the bitch tryna act like she ain't feel it ahaha,1
7489,3,1,2,0,@white_thunduh stfu you dont get any pussy fuck boy,1
9500,3,0,3,0,Fuck bitches get money,1
21020,3,0,3,0,S/O the young bitches &amp; females &#128514;,1
4189,3,0,3,0,@Me_NOindirect bitch fuck you!! You cut off until I get my snacks from fat boys !,1
13425,3,0,3,0,My nig Todd Gurley a beast,1
3225,3,0,0,3,@EvetteColeman lol true I just want fried Oreos,2
22354,3,0,3,0,They thought I wouldn't make it pussy nigga we made it,1
8940,3,0,2,1,Dem niccas run plays too quick,1
5283,3,1,2,0,@WendyDavisTexas msnbc the same MSM who said blocking flights from africa is racist yea right No ID no vote bitch gold digger,1
17312,3,0,3,0,RT @Poochda63: They're YOUNG LADIES RT @BodiedXO: @Poochda63 you got hoes,1
7607,3,0,3,0,@zlyouell @SpongeBobVlnes dyke ron&#128109;&#128111;&#128514;,1
19053,3,2,1,0,RT @beethetranny: can we please stop talking about how some scumbag faggots mugshot is sexy? you dumb whores.,0
11854,3,0,2,1,If only my new local mall wasn't so ghetto,1
17529,3,0,1,2,"RT @Rubberbandits: Yanks have a cocktail called an ""Irish car bomb"", but if you stuck two flakes in an ice cream cone and called it a 9/11 &#8230;",2
21609,3,0,3,0,Stern fixed the image of the league.. NBA players not knocking they bitch out in elevators.,1
21304,4,1,3,0,Since a youngin bitch we been them niggas,1
22159,3,0,3,0,"There's dudes on twitter who have no respect for their dick.You know,the mirror selfie niggaz,the nude droppers,dick avis,pussy eating avis?",1
2598,6,0,6,0,@BallOut057 I'm otp bitch hold on,1
6248,3,0,0,3,@hayyllss Merry Christmas Hun ! &#127877;&#127876;&#10084;&#65039;,2
19132,3,0,3,0,RT @carcarroni: @UglyAssDerrick my sincerest apologies my main bitch chocolate dipped cinnamon apple,1
239,3,0,3,0,"""@SlimGirl_Probz: i'm hungry but ionn wanna spend my money on food&#128530;""Broke hoe problems &#128514;&#128514;&#128514;&#128128;",1
16862,3,0,3,0,RT @Miss_Jamieeee: &#8220;@iDocLyfe: The Power Thrust http://t.co/HXmlH6QXqb&#8221;he really in that hoe omg &#128514;&#128514;&#128527;,1
21552,6,0,6,0,Sone of y'all bitches need morning glory milk baths &#128514;&#128514;&#128514;,1
20267,3,0,0,3,RT @paulabruederle: Some birds aren't meant to be caged,2
5346,6,0,6,0,@YFN_NESHA all the great QB's fold under pressure gshit if u blitz Peyton ass he gon gook out,1
4905,3,0,3,0,@SteveStockmanTX didnt you propose the brilliant idea of college students packing heat? You are a savant! #dumbass teabaggers,1
1655,3,0,0,3,&#8220;@Yummy: Oreo ice cream cake &#128588; http://t.co/dvabPmgQjo&#8221; &#128525;,2
9037,3,0,1,2,Don't follow the astros they said. They're trash they said. Well now look at them #astros,2
1337,3,0,0,3,&#8220;@HumbleTeej: @elisabethepps where am I on this rating scale???&#8221; Depends. You still wearing them colored contacts or naw?,2
14717,3,0,0,3,"RT @BigFatDave: We gave #GunControl a chance. It failed.

No more of this #GunSense nonsense.

#MomsDemand is statist trash http://t.co/MKl&#8230;",2
1617,6,0,2,4,"&#8220;@TryHardSilva: Quote this with a weezy verse"" I'm a diamond in the rough like a baby in the trash",2
21227,3,0,1,2,She's definitely a Kardashian bird RT @BasedChasen: http://t.co/RY3ocBwVTn,2
2482,3,3,0,0,@AmericanWhiteHM I hate that nigger.,0
24665,3,0,3,0,lmao slow new day for madonna fans huh? collaborating with Siri? haha that sounds retarded. so she may oray not use a sound sample.,1
1067,3,0,2,1,&#128557;&#128557;&#128557; Foh RT @MizzCreme: #IDGT RT @eTheHustla: Good pussy don't neva get tired!!!,1
22336,3,0,3,0,"They hardly get sex...so when the opportunity of sick presents itself, their giving you some pussy...and boy are they generous",1
5158,3,0,2,1,"@TitsOfAnarchy 
I glads dis colored man cans be of soyvice fo da white man",1
7849,3,0,3,0,All these bitches wanna be like Kim K and fuck their way into being rich but it don't work like that. Get a degree &amp; work a desk job you hoe,1
11214,6,0,5,1,I swear this hoe been following me ever since I went on break,1
20738,3,0,1,2,"RT @viper5816: Sen. Harry Reid Lists all the Things Republicans Have Blocked in the Senate http://t.co/bjoWvABwhi via @townhallcom
He is ho&#8230;",2
5959,3,0,2,1,@daisymcgarr My knee won't let me wander around much so I just make a few trips and look at the fat girls-- redneck porn--Wal-Mart,1
5649,3,0,3,0,@alexissixela__ stfu youre a pussy sit your ass down with all that noise,1
23039,3,0,3,0,Well guess I know a bunch of hoes then. GONE BRING YA #BaldPussy #HoeAss 2 ELEMENTS TONIGHT THO&#8230; http://t.co/4g85sn1AFx,1
17392,3,0,3,0,"RT @RWzr: Too many faithful girls are single, and too many hoes are taken.",1
12096,3,1,2,0,In elementary school I tied a girl to the tetherball pole with the tetherball cause she was bein a bitch.,1
14291,3,0,3,0,Put that on everything I love. Ain't no ugly bitch Finna talk to me crazy in my car. I'd put her ass out and make her walk,1
1635,9,0,9,0,"&#8220;@WEEEDITH: All I want is bitches, big boooty bitches&#8221;",1
21015,3,0,0,3,Russel Martin had a miserable season but is quietly having a good September #Yankees #BlueJays #MLB,2
1887,3,0,3,0,&#8220;@mayi_Mcdonald: I got hella hoes.&#8221;&#128559;,1
1787,3,0,3,0,&#8220;@dominiloka: My daughter makes me with I wasn't a hoe from age 18-25&#8221; u on a roll tonight,1
